addr:city,addr:housenumber,addr:postcode,addr:street,amenity,healthcare,healthcare:speciality,name,opening_hours,operator,website,osm_id,osm_type,longitude,latitude,addr:country,addr:suburb,check_date:opening_hours,contact:phone,contact:website,level,wheelchair,description,short_name,email,fax,health_facility:type,health_specialty:family_medicine,health_specialty:internal_medicine,medical_system:western,phone,toilets:wheelchair,check_date,contact:email,contact:fax,opening_hours:url,image,outdoor_seating,dispensing,office,comment,wheelchair:description,health_specialty:obstetrics,health_specialty:reproductive_medicine,source,healthcare:alternative,operator:type,internet_access,toilets,not:brand:wikidata,health_specialty:ophthalmology,min_age,operator:start_date,health_specialty:gynaecology,emergency,health_specialty:orthopaedics,opening_hours:signed,name:en,health_specialty:dermatology,health_specialty:surgery,alt_name,note,health_specialty:venereology,addr:housename,description:de,health_specialty:paediatrics,home_visit,fixme,addr:inclusion,blind:description:de,deaf:description:de,health_specialty:psychosomatic_medicine,health_specialty:psychotherapy,health_specialty:traditional_chinese_medicine,addr:place,payment:cash,payment:credit_cards,payment:debit_cards,contact:facebook,name:ru,opening_hours:reception,opening_hours:dr_weinhold,operator:wikidata,health_specialty:emergency_medicine,health_specialty:sports_medicine,payment:mastercard,payment:visa,layer,opening_hours:note,note:de,phone_1,health_specialty:diagnostic_radiology,health_specialty:dentistry,health_specialty:maxillofacial_surgery,access,name:de,contact:mobile,doctor,instagram,opening_hours:note:de,health_specialty:allergology,health_specialty:pulmonology,disease:hiv,disease:stds,start_date,blind:description,operator:wikipedia,health_specialty:gastroenterology,internet_access:fee,internet_access:ssid,addr:floor,elevator,language:en,language:es,language:fr,language:tr,wheelchair:description:de,air_conditioning,health_service:prevention,health_service:test,lgbtq:trans,health_specialty:cardiology,healthcare:speciality:de,health_specialty:paediatric_gastroenterology,beauty,opening_hours:covid19,name:ja,branch,name:signed,old_name,mobile,payment:american_express,payment:coins,payment:maestro,payment:notes,payment:telephone_cards,capacity,day_surgery,health_specialty:pain_medicine,health_specialty:andrology,health_specialty:urology,health_specialty:optometry,opening_hours:office,survey:date,counselling_type:nutrition,health_service:counselling,health_specialty:acupuncture,health_specialty:homoeopathy,health_specialty:mind_body_intervention,health_specialty:naturopathy,health_specialty:osteopathy,health_specialty:phythotherapy,insurance:health,health_specialty:adult_psychiatry,health_specialty:neurology,reservation,noname,payment:privat,contact:instagram,health_specialty:neonatology,health_specialty:ear_nose_throat,social_facility:for,wheelchair:description:en,url,language:de,language:ku,language:ru,language:ar,language:th,fixme:type,description:en,health_service:examination,smoking,building,building:levels,neighborhood,roof:shape,height,roof:levels,roof:colour,social_facility,wikidata,wikimedia_commons,deaf:description,official_name,brand,brand:wikidata,wikipedia,roof:height,heritage,heritage:operator,lda:criteria,ref:lda,heritage:website,building:colour,ele,health_specialty:anesthesiology,health_specialty:hand_surgery,health_specialty:trauma_surgery,not:operator:wikidata,work_accident,building:material,type,building:parts,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,contact:suburb
Berlin,12/12a,13055,Konrad-Wolf-Straße,doctors,doctor,gynaecology;abortion;psychology;sexual_health;sex_ed,Familienplanungszentrum BALANCE,,,https://www.fpz-berlin.de/,11542702767,node,13.4977975,52.547172,,,,,,,,,,balance@fpz-berlin.de,,,,,,+49 30 / 236 236 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,78,10435,Kollwitzstraße,doctors,doctor,gynaecology;abortion,Praxis Saatci/Walle,"Mo 10:00-14:00; Tu 14:00-19:00; We 08:00-13:00; Th,Fr 10:00-14:00",Dr. med. Sema Saatci,https://walle-saatci.de/,11542702768,node,13.4196069,52.5373243,,,,,,,,,,kontakt@walle-saatci.de,,,,,,+49 30 455326015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,54,10247,Frankfurter Allee,doctors,doctor,abortion;gynaecology,Praxis PERLE,,Dr. Petia Bauer,https://perle-praxis.de/,11542703669,node,13.4652712,52.5143363,,,,,,,,,,,,,,,,+49 30 29776201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,118,10437,Schönhauser Allee,doctors,doctor,abortion;gynaecology,Gynäkologische Praxis Daniel Karohl,"Mo 08:00-13:00,15:00-19:00; Tu 08:00-13:00; We 08:00-13:00; Th 08:00-13:00,15:00-19:00",,http://frauenarzt-karohl-hp.samedi.de/,11542751673,node,13.4125154,52.5492149,,,2025-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,72,10627,Kantstraße,doctors,doctor,abortion;gynaecology,Gynäkologische Praxis Dr. Lale Farkic,Mo 09:00-16:00; Tu 15:00-20:00; We 09:00-12:00; Th 09:00-15:00; Fr 09:00-13:00,,,11542760524,node,13.299842,52.5069808,,,2025-10-11,,,,,,,,,,,,,+49 30 32764960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,187,10713,Hohenzollerndamm,doctors,doctor,gynaecology,J. Majoul,,,,11556295681,node,13.3188452,52.4915714,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,187,10713,Hohenzollerndamm,doctors,doctor,cardiology,Herzpraxis Wilmersdorf,,,https://mvz-herzpraxis.dhzb.de/,11556295682,node,13.3189214,52.4915742,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,187,10713,Hohenzollerndamm,doctors,doctor,psychiatry;child_psychiatry,Praxis am Emser Platz,,,https://www.praxis-emser-platz.de/,11556295683,node,13.3189001,52.4915464,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,28a,10713,Hohenzollerndamm,doctors,doctor,plastic_surgery,Dr. Alexia Hoffmann; Dr. Mohamed Cheikh Alfraj,,Alexia Hoffmann;Dr. Mohamed Cheikh Alfraj,http://www.alexiahoffmann.de;http://www.drcheikh.de,11556295714,node,13.3172173,52.4916629,DE,Wilmersdorf,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,28a,10713,Hohenzollerndamm,doctors,doctor,radiology,Radiologische Gemeinschaftspraxis Magnetresonanztomographie (MRT),,Dr. med. R. auer;Dr. med. R. Psille;Dr. med. H. Nöbel;S. Harms;Dr. med. Kuhl-Kombos,https://www.radiologie-wilmersdorf.de/,11556295715,node,13.3172376,52.4916839,DE,Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,3,12351,Rudower Straße,doctors,doctor,dermatology,Hautarztpraxis Dr. med. Selina Adler-Herisz & Martina Jäger,"Mo,Th,Th 08:00-11:30,15:00-18:30; Fr 08:00-11:30; We off",,,11592310933,node,13.4569093,52.4426527,DE,,,+49 30 60107230,https://www.hautarzt-neukoelln.de/,1,no,,,,,,,,,,,2024-03-26,,+49 30 6018293,,,,,,,,,,,,,,,,,,,,,,,,,,Hautarzt-Praxis Neukölln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100,10243,Revaler Straße,clinic,clinic,,Orthomed Berlin,"Mo-Tu 08:00-09:00,10:00-13:00,14:00-17:00; We-Fr 08:00-09:00,10:00-13:00",,https://orthomed.berlin/,11601418469,node,13.4500858,52.5084415,,,2025-09-02,,,,,,,,,,,,,030700758900,,2025-09-02,,,,,,,,,,,,,,,,,,,,,,,,,Orthomed Berlin - Bartholomäus Gabrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthomed Berlin – Bartholomäus Gabrys - Orthopädie Friedrichshain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,8,13589,Kaiserstraße,doctors,doctor,general,Gemeinschaftspraxis Nogai Bosse-Jestaedt,Mo-Fr 08:00-12:00; Mo 16:00-19:00; Tu 16:00-19:00; Th 15:00-19:00,,,11612834515,node,13.1973529,52.5555745,,,,,,,,,,,,,,,,+49 303752044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,225,14195,Clayallee,doctors,doctor,proctology;surgery,COPV Berlin - Chirurgie und Proktologie,,PD Dr. Dietmar Jacob,,11612850133,node,13.2692982,52.4496589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,general,Dr. Med. Anke Heime,,,,11630073055,node,13.5477683,52.4355808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,44,10117,Leipziger Straße,doctors,doctor,general,Yelda Özdem Praxis für Allgemeinmedizin,,,,11637412152,node,13.396058,52.5101063,DE,Mitte,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,,Rykestraße,doctors,doctor,plastic_surgery,Park-Klinik & Lipoklinik Berlin,Mo-Tu 08:00-20:00; We-Fr 08:00-16:00,,,11637881547,node,13.4195071,52.5355454,,,,,,0,,,,,,,,,,,,2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,general,Dr. Masoumeh Amiri,"Mo-Fr 09:00-12:30, Mo,Tu 16:00-18:00",,,11638256599,node,13.4348733,52.4605821,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,Robinienweg,doctors,doctor,general,Dr Med Josephine Reiche,"Mo,We 08:00-18:00; Tu,Th 08:00-15:00; Fr 08:00-13:00",,,11649282063,node,13.3148298,52.6134085,,,,+49 30 40582646,https://drreiche.de,1,no,"Hausarztpraxis, Funktionelle Medizin, Dres. Josephine Reiche, Susanne Stein, Johanna Hoffmann, Kathrin Hertel",,praxis@drreiche.de,,,,,,,,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,Robinienweg,doctors,doctor,paediatrics,Marina Decker,"Mo 09:00-11:00; Tu,Th 14:00-16:00; Fr 08:00-10:00",,,11649282065,node,13.3147831,52.6133923,,,,+49 30 4155648,https://www.kinderarzt-reinickendorf.de,,,,,,,,,,,,,2024-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,7,14057,Riehlstraße,doctors,doctor,general;diabetology,Hoenicke/Nadolny,,,,11657335199,node,13.2852272,52.5083098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Salvador-Allende-Straße,doctors,doctor,urology,Urologie Köpenick,"Mo,Th 08:00-12:00, 15:00-18:00; Tu 08:00-12:00, 13:00-15:00; We,Fr 08:00-13:00",,https://www.doctolib.de/praxis/berlin/urologie-koepenick,11665618588,node,13.5940605,52.4394492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,otolaryngology,Dr. med. Sabine Scmidt,,,,11690790048,node,13.3092923,52.5013991,,,,,,,,,,,,,,,,,,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,,Sybelstraße,doctors,doctor,,Dr. Christiane Tessa Wesermann,"Mo-Tu,Th 14:00-18:00; We 09:00-13:00; Fr by appointment",,,11690790050,node,13.3088113,52.5019052,,,,,,,,,,,,,,,,,,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79,,Wilmersdorfer Straße,doctors,doctor,psychiatry,Dr. med. Marak Mazan,"Mo,Th 08:30-12:00,13:30-17:00; Tu 09:30-13:00,14:30-18:00; We 08:00-12:00",,https://www.praxis-mazan.de,11690790051,node,13.3076267,52.5023727,,,,,,,no,,,,,,,,,+49 30 8314490,,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,6,13507,Berliner Straße,clinic,clinic,,HIT Hausärzte in Tegel,,,https://hausarztzentrum-tegel.de/,11734285956,node,13.2843348,52.5886156,DE,Tegel,,,,,,,,,,office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,58,10779,Martin-Luther-Straße,doctors,doctor,psychiatry,Dr. Heike Ebeling MPH,,,https://www.psychiatrie-schoeneberg.de,11771824008,node,13.344798,52.4912254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,58,10779,Martin-Luther-Straße,doctors,doctor,psychiatry,Harald Genieser,,,http://www.praxis-genieser.de/,11771845206,node,13.3447979,52.4912084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,38,12459,Tabbertstraße,doctors,doctor,dermatology,ÜBAG Hautarztpraxis,"Mo 09:00-18:00; Tu,Th 08:00-14:00, 15:00-18:00; We 08:00-14:00; Fr 08:00-13:00",,http://www.kosmoderma-berlin.de/,11780298136,node,13.5072029,52.4633844,,,,,,,,,,treptow@hautarztpraxen-berlin-brandenburg.de,,,,,,+49 030 53 28 14 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,16,12623,Hönower Straße,doctors,doctor,dermatology,ÜBAG Hautarztpraxis,"Mo 09:00-13:00, 14:00-19:00; Tu-Th 08:00-14:00; Fr 08:00-12:00",,http://www.kosmoderma-berlin.de/,11780337861,node,13.6130293,52.5063254,,,,,,,,,,mahlsdorf@hautarztpraxen-berlin-brandenburg.de,,,,,,+49 030 55 15 80 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,55,12247,Kaiser-Wilhelm-Straße,doctors,doctor,dermatology,ÜBAG Hautarztpraxis,"Mo,We 09:00-15:00; Tu 09:00-14:00; Th 09:00-14:00, 15:00-18:00; Fr 09:00-12:00",,http://www.kosmoderma-berlin.de/,11780368270,node,13.3418459,52.4337959,,,,,,,,,,lankwitz@hautarztpraxen-berlin-brandenburg.de,,,,,,+49 030 772 10 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,154,12101,Kaiserkorso,doctors,doctor,dermatology,Dr. med. Margrit Simon,,,https://www.hautarzt-simon-berlin.de/,11805601398,node,13.3849868,52.4838075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,252,12557,Wendenschloßstraße,doctors,doctor,paediatrics,Kinderarzt Köpenick,"""Nur mit Termin""","Holger Röblitz, Dr. med. Katrin Heine",,11818369255,node,13.5830195,52.4318763,DE,Köpenick,,+49 30 65 14 365,https://www.kinderarzt-koepenick.de,,,,,,,,,,,,,,info@kinderarzt-koepenick.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,367,12557,Wendenschloßstraße,doctors,doctor,general,,Mo 07:00-12:00; 15:00-19:00; Tu 07:30-12:00; We 07:30-12:00;15:00-18:30; Th 07:00-12:00; Fr 07:30-12:00,Dr. med. Kathrin Irrgang,,11818711923,node,13.5870681,52.4246231,DE,Köpenick,,+49 30 6514090,https://www.praxis-dr-kathrin-irrgang.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,109,12557,Köpenzeile,doctors,doctor,general,Praxis Allgemeinmedizin und  Schmerztherapie Wendenschloss,Mo 07:30-13:00;Tu 07:30-12:00; 14:00-18:00; We 07:30-13:00; Th 07:30-12:00; 15:00-19:00; Fr 07:30-10:00,Dr. Annette Sternkopf,,11822086728,node,13.594564,52.4299087,DE,Köpenick,,+49 30 6514020,https://www.praxis-dr-annette-sternkopf.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,psychiatry,Praxisgemeinschaft für Psychotherapie,,,,11828745703,node,13.5736796,52.4118959,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,12,12526,Richterstraße,doctors,doctor,paediatrics,Praxis für Kinder- und Jugendmedizin,"Mo,Th 08:00-12:00; 13:00-18:00; Tu,We 08:00-12:00; 13:00-16:00; Fr 08:00-13:00",Gesundheitszentrum RECURA GmbH,,11828745704,node,13.573724,52.4119181,,,,+49 30 6713235,https://www.gesundheitszentrum-recura.de/medizinische-versorgungszentren/mvz-adlershof.html,,yes,,,,,,,,,,,,kinderarzt@gesundheitszentrum-recura.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,25a,12555,Mahlsdorfer Straße,doctors,doctor,general,Dr. Med. Tilo Wahl,Mo 13:00-19:00; Tu 08:00-13:00; We 13:00-19:00; Th 08:00-13:00; Fr 08:00-12:00,,,11829232454,node,13.5845881,52.4639781,,,,,,,,,,,,,,,,+49 30 6572086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
